User_ID,Subscription_Duration_Months,Monthly_Fee,Watch_Time_Hours,Customer_Support_Interactions,Churn,Device_Type_numeric,Payment_Method_numeric
4358,44,14.99,17.25983686180903,4,0,3,2
4359,34,9.99,14.423444209013477,0,0,3,2
4360,32,9.99,18.21125395151944,2,0,2,0
4361,3,19.99,10.29332232617226,2,0,2,1
4362,3,14.99,22.602627299109717,2,0,0,2
4363,28,9.99,25.58484520779233,1,0,2,0
4364,44,14.99,31.68596592795489,3,0,0,1
4365,15,14.99,22.97448605223949,3,0,0,1
4366,41,19.99,23.91317766210536,2,0,1,1
4367,23,9.99,17.31992257494643,1,0,3,2
4368,40,9.99,11.258964371373269,3,0,2,2
4369,11,14.99,15.70068029075792,2,0,3,0
4370,48,14.99,34.28070811902487,2,0,1,0
4371,32,19.99,26.34080936752976,3,0,2,1
4372,58,19.99,24.073971776443702,0,0,2,2
4373,59,19.99,1.846292103032546,1,1,1,1
4374,57,19.99,23.128133167436985,0,0,3,1
4375,54,19.99,6.703173926073715,3,0,0,0
4376,36,19.99,7.416314056951169,2,0,1,2
4377,33,14.99,8.536473911549187,0,0,1,0
4378,24,19.99,12.271665399637008,2,0,2,2
4379,39,14.99,28.33389489961412,0,0,0,1
4380,34,14.99,22.265921261779983,2,0,1,1
4381,56,9.99,10.56853722022498,2,0,3,1
4382,28,14.99,14.19258881716529,1,0,1,2
4383,37,14.99,24.98314420453238,1,0,3,1
4384,7,19.99,26.97807135733655,1,0,2,2
4385,4,14.99,21.33633193188734,1,0,1,2
4386,37,19.99,8.52509584926225,0,0,3,0
4387,56,19.99,15.874739274627167,1,0,2,1
4388,1,19.99,43.80991489339341,1,0,2,0
4389,1,9.99,7.891259668823316,1,0,2,2
4390,47,19.99,23.749328684476826,1,0,1,1
4391,20,14.99,41.20832995334035,1,0,2,1
4392,19,19.99,17.265157666950376,0,0,2,2
4393,29,19.99,38.33803859363781,0,0,3,1
4394,10,19.99,13.123153792367113,1,0,2,2
4395,18,9.99,0.2510496893060043,0,0,1,1
4396,28,14.99,14.207220270538068,0,0,0,1
4397,35,9.99,12.422949986273936,0,0,2,2
4398,43,14.99,3.298218075837734,0,0,1,0
4399,47,9.99,15.825510309446807,1,0,2,2
4400,31,14.99,29.9099617972495,1,0,1,1
4401,27,9.99,14.05879811455098,2,0,2,2
4402,11,19.99,16.239968429370258,0,0,3,2
4403,49,9.99,33.705086531082344,0,0,0,2
4404,49,9.99,12.51729002025935,3,0,0,1
4405,38,19.99,26.189276135952376,0,0,1,0
4406,5,19.99,2.925670895511164,3,1,1,0
4407,8,14.99,10.33857971210164,2,0,0,1
4408,34,14.99,17.86568934801759,4,0,3,0
4409,48,14.99,32.09119809950596,1,0,3,2
4410,52,9.99,10.874599825794268,3,0,2,2
4411,56,14.99,10.754401717958329,1,0,3,0
4412,12,9.99,22.723524875919637,1,0,0,0
4413,38,9.99,24.328864946404487,1,0,0,0
4414,1,14.99,9.64402025220074,3,0,3,2
4415,31,14.99,14.781042623917594,0,0,3,2
4416,4,9.99,30.866608278509823,2,0,0,1
4417,49,19.99,8.199909126526467,3,0,0,1
4418,45,19.99,23.414767390470782,1,0,0,2
4419,50,9.99,14.824665110868056,0,0,0,2
4420,5,14.99,34.02581417043068,3,0,0,1
4421,30,9.99,25.804197564673583,1,0,3,1
4422,56,9.99,28.80562894307668,3,0,3,2
4423,24,14.99,14.624159448120402,4,0,2,0
4424,59,19.99,28.24515156018596,2,0,2,2
4425,3,9.99,27.984770104452465,3,0,1,0
4426,11,19.99,25.194888741480124,1,0,2,2
4427,45,19.99,17.173907325087743,0,0,3,1
4428,4,14.99,21.62605345050038,1,0,2,1
4429,26,9.99,1.4729046513472142,2,0,2,1
4430,27,9.99,37.59004618012889,0,0,3,2
4431,46,19.99,13.960774062562836,0,0,0,2
4432,54,19.99,16.65149270388821,3,0,3,2
4433,43,14.99,6.822014675805994,0,0,3,0
4434,27,19.99,26.728948662991456,2,0,1,2
4435,42,14.99,25.292100439110342,1,0,1,0
4436,51,9.99,17.044837067444817,0,0,1,0
4437,50,14.99,0.0,0,1,0,0
4438,6,19.99,12.88444505970503,2,0,2,1
4439,59,9.99,24.60022698794317,5,0,1,0
4440,15,14.99,22.514216074046463,2,0,3,0
4441,53,9.99,19.537985288910345,2,0,1,1
4442,30,14.99,15.760523379252104,2,0,3,0
4443,42,19.99,4.213798515708941,2,1,0,2
4444,37,19.99,29.63870518999406,3,0,1,2
4445,58,9.99,5.598788709205875,1,0,3,1
4446,37,9.99,17.95750687920689,5,0,2,1
4447,42,9.99,9.651089813108824,1,0,0,0
4448,37,14.99,29.936896763006377,1,0,3,0
4449,35,19.99,25.82027353617268,0,0,2,0
4450,23,9.99,16.42797708739308,0,0,2,1
4451,6,9.99,26.91184158377242,0,0,3,0
4452,4,9.99,5.082606924586351,5,1,1,2
4453,18,14.99,19.205020541314006,1,0,2,2
4454,9,9.99,9.451365701764098,0,0,0,0
4455,49,9.99,30.250632960511183,1,0,2,1
4456,29,14.99,23.74289510130846,1,0,1,2
4457,13,14.99,26.499430178123937,1,0,0,1
4458,59,9.99,14.467578157975788,0,0,0,2
4459,47,9.99,27.4481104919676,1,0,0,0
4460,52,14.99,8.830196914094714,0,0,3,0
4461,17,19.99,10.264741913525452,2,0,2,1
4462,45,14.99,18.2484354564044,2,0,1,0
4463,32,19.99,10.65276819191499,1,0,3,1
4464,48,9.99,27.09604888162788,1,0,3,1
4465,22,9.99,15.26543740345303,1,0,0,2
4466,4,19.99,9.193405704257504,1,0,3,2
4467,5,14.99,7.898180949027175,3,0,2,0
4468,37,9.99,26.973933261952787,0,0,3,1
4469,41,19.99,0.0,0,1,3,2
4470,49,14.99,9.889611372658,1,0,0,0
4471,13,19.99,34.0290478396219,0,0,0,0
4472,34,14.99,16.556366693231393,0,0,3,2
4473,45,14.99,27.164531930526365,2,0,0,0
4474,22,14.99,24.27499320892017,2,0,1,2
4475,53,14.99,18.09125697646221,0,0,1,1
4476,59,19.99,3.410894171167179,3,0,1,0
4477,23,19.99,6.741299112755193,1,0,3,1
4478,51,19.99,6.572803351622049,3,0,2,2
4479,3,19.99,24.8205072830031,2,0,2,1
4480,42,19.99,26.69580573480305,1,0,0,2
4481,34,14.99,11.211854209618805,1,0,2,0
4482,32,9.99,19.212281705831,2,0,2,0
4483,45,9.99,20.08114698472211,3,0,3,0
4484,51,19.99,20.78195131693425,2,0,0,1
4485,58,19.99,12.380133538791682,1,0,2,1
4486,49,9.99,36.3805559837094,3,0,1,1
4487,21,14.99,26.778741863753364,1,0,0,2
4488,46,19.99,20.730837647908384,0,0,0,0
4489,44,14.99,14.811698190801144,2,0,0,1
4490,21,9.99,11.664315484974612,2,0,1,2
4491,44,9.99,23.978950934659483,3,0,2,1
4492,11,19.99,15.2622795223076,2,0,1,2
4493,39,14.99,21.33731926595347,1,0,0,0
4494,4,19.99,1.0068882915476642,2,1,0,1
4495,51,9.99,14.702061796913048,0,0,3,0
4496,1,14.99,18.909121028833265,1,0,3,1
4497,28,19.99,29.678122108045358,4,0,3,2
4498,24,19.99,10.776759437322635,1,0,3,0
4499,35,19.99,5.141667604528164,2,0,0,1
4500,13,9.99,24.447222620741773,2,0,1,1
4501,47,19.99,19.359435653542604,4,0,3,0
4502,34,14.99,2.779764191853808,1,0,1,2
4503,11,19.99,3.2784048635550462,2,1,3,0
4504,36,9.99,13.531240979297348,0,0,2,1
4505,51,19.99,19.16252612348287,2,0,3,0
4506,17,9.99,33.89285129093599,2,0,1,0
4507,35,9.99,9.188606673267108,2,0,3,2
4508,18,14.99,25.387771269189496,2,0,2,2
4509,40,14.99,0.3914920216710698,1,1,1,0
4510,22,19.99,23.609608877250512,4,0,1,2
4511,57,9.99,35.06584846133574,5,0,1,2
4512,24,9.99,21.41704716653932,3,0,0,1
4513,58,14.99,13.318354092264723,0,0,1,2
4514,19,14.99,32.32536155000569,2,0,0,0
4515,37,19.99,23.48881831303672,2,0,2,0
4516,39,9.99,21.535946067355116,0,0,1,1
4517,21,14.99,9.822670599105392,3,0,1,1
4518,8,19.99,23.637699067278305,0,0,1,1
4519,28,9.99,13.152838456519325,3,0,2,0
4520,5,9.99,23.11442084629,0,0,0,0
4521,17,14.99,20.48539139822635,1,0,3,2
4522,37,19.99,30.841165459049066,2,0,2,1
4523,36,14.99,14.239940795047604,0,0,2,2
4524,54,19.99,18.506532713372184,2,0,2,2
4525,19,9.99,27.98313236901138,1,0,0,0
4526,27,19.99,17.63962428446459,2,0,0,2
4527,53,19.99,19.784738543111835,6,0,0,1
4528,34,19.99,15.9326861848482,3,0,0,1
4529,11,19.99,18.363541611849712,0,0,0,0
4530,54,19.99,26.70957572095812,3,0,1,0
4531,45,14.99,38.359124002008286,0,0,3,0
4532,47,19.99,3.214988114517624,0,1,3,1
4533,12,19.99,7.349810716865363,5,0,0,0
4534,54,9.99,18.58523796534403,1,0,0,1
4535,21,19.99,20.49643763567519,1,0,1,2
4536,54,9.99,17.823481092149333,2,0,0,0
4537,11,14.99,14.467214271319294,0,0,1,0
4538,39,14.99,7.676424956786567,2,0,1,0
4539,28,19.99,13.89235092867708,2,0,2,1
4540,5,14.99,28.17236618997888,0,0,2,2
4541,17,19.99,20.93066776281559,1,0,0,0
4542,56,14.99,26.755618979049025,2,0,1,2
4543,20,19.99,7.965859300288706,3,0,0,0
4544,41,19.99,34.44143320712867,1,0,2,1
4545,46,9.99,14.38115348737515,0,0,2,2
4546,58,9.99,24.75201627947098,1,0,2,2
4547,12,9.99,18.749194680299837,2,0,2,0
4548,6,9.99,14.599856614299378,3,0,2,2
4549,17,19.99,24.328185412653227,1,0,0,1
4550,51,14.99,26.005097972271876,3,0,0,2
4551,19,19.99,46.88014290491059,3,0,2,2
4552,26,9.99,26.392699474777952,3,0,0,2
4553,48,9.99,26.24269154340825,1,0,2,2
4554,44,14.99,31.4488162369814,2,0,2,0
4555,44,9.99,25.318540204738003,3,0,2,0
4556,52,19.99,19.61285231053489,2,0,0,2
4557,32,19.99,23.2572503424363,1,0,0,2
4558,6,19.99,28.5480703565136,1,0,1,1
4559,55,19.99,33.907631720334805,1,0,0,0
4560,58,19.99,4.893152965859404,0,1,0,0
4561,36,14.99,1.0975933586300393,1,1,3,0
4562,38,19.99,33.483754483380466,3,0,2,2
4563,11,9.99,12.025394771935762,0,0,2,0
4564,33,9.99,3.4206700627904105,1,0,0,1
4565,24,9.99,2.480364652944182,1,1,0,1
4566,23,9.99,38.0184802563589,3,0,1,1
4567,15,14.99,28.776128145279905,1,0,3,1
4568,27,9.99,12.049071853616477,0,0,2,1
4569,11,14.99,12.462456594326364,1,0,2,0
4570,57,9.99,20.548632871561416,1,0,0,2
4571,51,14.99,28.593904978198516,0,0,0,2
4572,50,14.99,17.05992238867622,2,0,3,2
4573,17,14.99,12.13971725596766,1,0,2,2
4574,51,9.99,31.35046561869691,1,0,3,0
4575,53,14.99,19.74161855283867,3,0,2,0
4576,14,19.99,18.083740843425826,5,1,0,0
4577,27,19.99,25.92124624745348,1,0,3,1
4578,18,9.99,0.0,3,0,1,2
4579,28,19.99,24.741348011830976,1,0,0,0
4580,51,19.99,24.109161335930335,0,0,1,0
4581,47,19.99,6.210834512826672,3,0,1,0
4582,47,9.99,0.5862687101732327,0,0,1,2
4583,4,9.99,14.356384464388404,0,0,2,2
4584,7,19.99,21.829733603052617,0,0,1,1
4585,45,9.99,22.84871017410843,1,0,2,1
4586,35,14.99,37.04046479821917,1,0,3,1
4587,48,19.99,21.83419459021203,1,0,0,2
4588,9,9.99,6.011733398384349,3,0,2,1
4589,8,9.99,17.490285559700016,1,0,2,1
4590,52,19.99,7.013566050111169,0,0,3,0
4591,45,9.99,18.20896446367349,1,0,3,2
4592,17,19.99,34.08910757482926,1,0,0,1
4593,17,9.99,24.59242806379311,1,0,3,1
4594,49,14.99,12.792152031900116,3,0,2,2
4595,33,19.99,25.923407698213907,1,0,0,1
4596,32,14.99,12.222178362956008,1,0,0,2
4597,8,19.99,0.0,1,1,0,2
4598,19,9.99,7.665160900798737,2,0,1,2
4599,38,14.99,24.58440401853298,1,0,1,1
4600,3,9.99,27.723360402943094,1,0,2,1
4601,59,19.99,37.17647686680806,1,0,1,1
4602,5,19.99,23.411796290033564,1,0,3,2
4603,13,19.99,33.47159293408605,3,0,0,1
4604,47,19.99,26.300931581315044,1,0,2,0
4605,46,19.99,29.374027104720327,1,0,3,2
4606,31,14.99,31.017204865890797,1,0,0,1
4607,55,19.99,24.87017156420281,3,0,3,2
4608,16,9.99,30.74848721680636,3,0,1,1
4609,50,14.99,13.014469506172825,1,0,3,2
4610,32,9.99,0.0,0,0,1,0
4611,22,19.99,26.507397040931583,1,0,3,2
4612,29,9.99,23.74778530858673,3,0,2,2
4613,22,14.99,11.24727901424998,3,0,1,2
4614,43,14.99,7.375475983353388,0,0,1,1
4615,3,14.99,21.306748998926192,3,0,0,2
4616,54,9.99,27.169219523855105,4,0,1,1
4617,10,14.99,25.19910072336585,1,0,0,2
4618,42,9.99,9.803546642549602,2,0,1,1
4619,21,19.99,12.046163206292944,1,0,1,1
4620,16,19.99,26.694853551747173,1,0,1,1
4621,12,9.99,20.726861250637008,1,0,1,1
4622,2,14.99,30.60153914745751,1,0,0,2
4623,41,9.99,16.767280602847325,1,0,2,2
4624,24,9.99,27.395248008042937,2,0,3,1
4625,35,9.99,19.60350173970481,1,0,1,1
4626,56,19.99,12.771987629020275,0,0,1,1
4627,30,9.99,29.28162833510116,1,0,2,0
4628,57,19.99,10.074390846071584,3,0,0,0
4629,30,9.99,20.741518959311108,1,0,3,2
4630,47,19.99,21.774864154778143,2,0,2,0
4631,35,9.99,18.79711288496204,2,0,2,0
4632,19,9.99,29.907995001253635,1,0,2,1
4633,50,14.99,25.726153920568272,2,0,2,1
4634,8,14.99,24.534284892223496,2,0,1,0
4635,26,9.99,20.68463064371729,0,0,3,0
4636,49,9.99,38.56327713362487,2,0,1,0
4637,40,9.99,34.64667258881801,2,0,2,1
4638,7,9.99,29.194291158384523,4,0,3,2
4639,30,14.99,27.551027307933964,2,0,2,0
4640,7,19.99,13.97741822717954,0,0,0,2
4641,3,9.99,19.50920795773181,1,0,2,2
4642,1,14.99,26.358209031476186,3,0,2,0
4643,36,9.99,30.515810454264937,0,0,0,2
4644,25,9.99,28.920478034272733,0,0,1,1
4645,37,19.99,25.80962294723601,1,0,3,0
4646,1,9.99,40.006259322143336,2,0,2,0
4647,15,9.99,18.644118569711665,0,0,2,0
4648,37,19.99,30.13189804510389,1,0,0,0
4649,13,19.99,28.914400467341643,0,0,3,1
4650,40,19.99,24.44065977923361,2,0,0,1
4651,8,19.99,24.805002331356587,1,0,2,2
4652,5,14.99,24.60344804825644,1,0,1,0
4653,9,14.99,12.917636808353166,0,0,1,0
4654,1,14.99,24.008610114668265,0,0,3,2
4655,36,9.99,27.48280647148598,0,0,2,1
4656,35,19.99,23.21936444189637,0,0,0,0
4657,2,19.99,1.5791724239121088,1,1,2,2
4658,40,14.99,4.138311330591334,1,0,0,1
4659,23,9.99,11.817680164976602,1,0,0,2
4660,9,9.99,18.88072749594959,1,0,3,2
4661,34,9.99,12.354530948924886,0,0,0,1
4662,46,14.99,26.459120154192014,1,0,3,0
4663,14,9.99,31.91998915532283,2,0,1,1
4664,4,9.99,33.33669741147955,1,0,3,0
4665,30,9.99,23.36811272387465,0,0,3,1
4666,31,19.99,30.84161016954866,1,0,3,0
4667,38,14.99,14.374482263812666,2,0,1,0
4668,11,19.99,18.48346327965796,1,0,3,2
4669,35,19.99,8.330118178593363,2,0,0,2
4670,8,14.99,32.068993489717315,1,0,0,0
4671,3,19.99,39.65945852006551,0,0,3,1
4672,14,9.99,16.51402283465171,1,0,0,0
4673,13,9.99,0.0,1,1,3,1
4674,45,9.99,10.445981348934474,0,0,1,0
4675,32,9.99,13.49827727913842,0,0,0,1
4676,34,14.99,6.737972106363097,2,0,3,2
4677,45,19.99,9.696923494266542,1,0,2,1
4678,19,19.99,22.04618225590461,0,0,1,2
4679,59,9.99,26.597224693877703,4,0,2,1
4680,38,9.99,0.0,0,1,3,2
4681,16,19.99,14.678384865185503,1,0,0,1
4682,2,14.99,20.37676204708588,4,1,3,0
4683,40,19.99,9.332324453153388,1,0,0,1
4684,17,9.99,22.361841552978905,0,0,3,2
4685,55,9.99,18.821702824067454,3,0,3,2
4686,34,14.99,15.514093785499377,1,0,0,1
4687,42,19.99,11.355083882433624,1,0,0,0
4688,16,14.99,22.734077897503937,3,0,3,1
4689,38,14.99,12.365123752863742,2,0,2,1
4690,2,9.99,2.669862115086609,1,1,1,2
4691,2,19.99,20.22099323550936,0,1,2,0
4692,26,9.99,7.60976739690137,1,0,2,0
4693,13,19.99,3.538036996212917,2,1,2,0
4694,56,9.99,21.29522078269886,2,0,2,0
4695,47,9.99,18.37090843714018,1,0,0,1
4696,31,19.99,11.33663382812138,1,0,2,0
4697,34,19.99,22.289402438962767,1,0,1,0
4698,39,9.99,24.23932311613548,1,0,0,0
4699,3,19.99,22.39828537923573,0,0,2,2
4700,8,9.99,22.035247552148714,1,0,0,2
4701,23,19.99,3.946169729401944,3,0,2,2
4702,14,9.99,32.93237052349607,1,0,2,0
4703,56,9.99,25.5747052809187,2,0,1,1
4704,55,9.99,10.492090814672247,0,0,0,1
4705,27,14.99,19.88241941606119,1,0,0,2
4706,54,19.99,21.782909411256583,2,0,3,2
4707,29,9.99,19.606600440726396,3,0,2,0
4708,39,14.99,37.93060991810482,0,0,2,2
4709,53,9.99,0.5474830303874967,0,0,1,2
4710,39,14.99,5.238025592940909,0,0,1,2
4711,1,9.99,0.0,2,1,0,2
4712,17,9.99,20.79876054270225,2,0,1,1
4713,41,14.99,25.44014938306413,2,0,0,0
4714,30,14.99,23.615990341455024,2,0,2,1
4715,53,19.99,17.10875703215499,1,0,2,2
4716,13,19.99,24.065402937519806,2,0,0,0
4717,21,14.99,17.035504854019422,1,0,1,0
4718,19,19.99,27.407256829826416,1,0,1,1
4719,53,14.99,31.072942573856107,1,0,0,1
4720,19,19.99,10.688119675464575,2,0,2,2
4721,57,9.99,17.12362538962987,3,0,0,1
4722,25,19.99,18.74334614727478,0,0,1,2
4723,22,9.99,34.25433279529632,0,0,0,2
4724,31,9.99,11.865579439945428,2,0,2,2
4725,17,19.99,30.976628115966008,1,0,3,0
4726,55,14.99,5.339403296017304,1,0,0,0
4727,23,9.99,32.43545601097807,0,0,3,1
4728,32,9.99,28.51883409377045,1,0,0,1
4729,10,19.99,18.443424617101,1,0,1,0
4730,10,14.99,29.16673711847184,1,0,1,1
4731,36,14.99,14.990594628034184,1,0,3,2
4732,8,19.99,10.771870500175655,1,0,0,2
4733,54,14.99,37.06462455746808,2,0,1,0
4734,52,19.99,14.58818845466539,0,0,3,1
4735,20,19.99,26.77002397313736,2,0,3,1
4736,32,19.99,31.08841419071706,0,0,0,0
4737,50,9.99,28.0633201905893,1,0,1,2
4738,14,9.99,25.992716708727503,2,0,3,2
4739,50,9.99,26.80176080063276,2,0,2,1
4740,28,19.99,30.57453139434193,0,0,2,0
4741,46,9.99,23.17721735012934,1,0,1,0
4742,52,9.99,19.603579221050865,2,0,1,2
4743,53,9.99,6.310594432968058,1,0,2,2
4744,24,19.99,23.18126862373696,3,0,3,1
4745,15,19.99,30.28338376957881,2,0,0,0
4746,22,19.99,8.992778003365085,0,0,3,1
4747,30,9.99,17.709432778583103,1,0,1,1
4748,4,14.99,24.25373106798988,2,0,1,0
4749,13,9.99,35.123657973712696,1,0,0,0
4750,59,9.99,8.414308424536692,2,0,3,2
4751,23,19.99,27.934524888344345,2,0,0,0
4752,8,19.99,16.42213091519188,1,0,3,1
4753,18,9.99,13.263674235694848,0,0,3,1
4754,12,9.99,10.819917348853,2,0,2,0
4755,55,14.99,13.444574641890586,1,0,3,1
4756,31,14.99,24.99106441979923,0,0,1,0
4757,14,19.99,17.722287237560362,0,0,1,2
4758,34,14.99,27.14237467731709,0,0,1,2
4759,18,14.99,8.781511556518629,1,0,2,0
4760,56,19.99,26.969971029231488,2,0,0,1
4761,34,14.99,24.337934050190093,1,0,1,0
4762,11,9.99,4.922035554108092,1,0,1,0
4763,41,14.99,35.06233235396887,0,0,0,2
4764,12,19.99,23.399049296657207,0,0,2,0
4765,49,9.99,27.654307292350957,0,0,3,2
4766,15,14.99,31.561357486456394,0,0,0,2
4767,57,9.99,29.683751663534792,2,0,3,0
4768,31,9.99,18.738975834418422,1,0,3,0
4769,49,14.99,27.25160133403402,0,0,3,0
4770,58,14.99,1.8995687747198176,2,0,0,0
4771,29,19.99,23.93766242304041,0,0,0,2
4772,26,19.99,37.32485007695625,2,0,3,0
4773,18,9.99,13.046225345162371,1,0,2,2
4774,32,19.99,29.15453521077365,1,0,2,2
4775,22,9.99,37.72983852097022,2,0,2,1
4776,38,9.99,26.892068696490764,3,0,1,2
4777,17,19.99,30.25406725141989,1,0,3,1
4778,23,19.99,4.3052754694818205,1,0,1,0
4779,24,19.99,10.65075918561156,1,0,2,1
4780,50,14.99,34.2973526619007,2,0,0,0
4781,8,9.99,29.603501523569683,4,0,2,2
4782,41,9.99,24.960210635212484,1,0,1,1
4783,6,9.99,17.353883977653215,1,0,1,0
4784,5,19.99,22.84621047537073,0,0,2,0
4785,44,19.99,37.38146758326139,1,0,3,1
4786,57,19.99,18.98097628224572,1,0,0,1
4787,29,19.99,26.99251088828764,0,0,0,0
4788,28,19.99,26.72979960469693,0,0,2,0
4789,11,14.99,13.341490773163455,1,0,3,2
4790,57,19.99,14.11315356495765,1,0,3,0
4791,1,9.99,35.27013261225992,3,0,2,1
4792,43,19.99,25.701299455178457,0,0,0,0
4793,19,9.99,13.19657380900126,5,0,0,0
4794,9,19.99,16.88720716120464,3,0,0,1
4795,27,19.99,10.14412179328444,3,0,3,2
4796,34,9.99,30.665016591810414,2,0,2,0
4797,44,9.99,17.48233172929631,0,0,3,1
4798,4,9.99,17.615543328504376,2,0,0,1
4799,36,9.99,28.40918636530436,1,0,3,1
4800,18,14.99,3.205733806152871,3,0,0,1
4801,15,9.99,19.630971592712328,0,0,2,2
4802,51,19.99,19.890988029006195,1,0,0,1
4803,13,19.99,17.14391482610955,2,0,1,0
4804,19,14.99,14.504622014220509,1,0,1,2
4805,49,9.99,12.8994094337949,1,0,2,1
4806,6,19.99,22.82450489265239,2,0,3,0
4807,48,14.99,9.899135411404574,1,0,3,2
4808,56,19.99,21.611849222518583,0,0,3,0
4809,12,14.99,14.470950616292008,3,0,0,2
4810,51,14.99,15.135944801745868,2,0,1,1
4811,37,9.99,21.96991156116792,1,0,2,0
4812,17,14.99,15.024092553558042,1,0,3,1
4813,58,19.99,32.670446625292705,1,0,3,2
4814,23,19.99,18.59933973722358,1,0,2,1
4815,26,9.99,30.466483608417796,1,0,0,1
4816,29,9.99,12.380721559457175,0,0,3,0
4817,33,14.99,12.158986264983923,1,0,0,1
4818,27,9.99,3.3694448511948067,2,1,0,1
4819,25,19.99,15.078424252079632,1,0,0,1
4820,56,19.99,17.673940970107424,0,0,3,2
4821,55,9.99,20.770280208458725,1,0,3,0
4822,10,9.99,26.973507446380676,3,0,2,0
4823,47,9.99,26.247953894695016,0,0,2,1
4824,23,14.99,31.356412676748064,2,0,0,0
4825,21,14.99,11.126986329638015,0,0,3,2
4826,21,19.99,20.308242044275644,1,0,0,2
4827,43,14.99,9.998324485512546,2,0,2,1
4828,13,14.99,24.14234419301529,4,0,0,1
4829,37,14.99,38.04255137077893,2,0,1,2
4830,33,14.99,8.035717948987934,1,0,0,2
4831,24,19.99,26.875477146212244,1,0,3,2
4832,44,9.99,30.48640709120644,1,0,0,1
4833,11,19.99,11.072720289627188,1,0,0,2
4834,17,14.99,24.363281949032192,2,0,3,1
4835,4,9.99,16.400668285191365,2,0,1,2
4836,47,9.99,18.788341071969956,0,0,3,2
4837,25,9.99,16.069481041212526,0,0,2,0
4838,30,19.99,17.751246220474346,6,1,1,2
4839,9,9.99,31.55529776357458,1,0,1,1
4840,21,19.99,19.20858860754166,0,0,3,2
4841,20,19.99,13.983308228925583,1,0,0,0
4842,19,14.99,20.689975611624845,2,0,2,2
4843,19,14.99,0.0,1,0,2,2
4844,12,9.99,11.831039118218603,3,0,1,2
4845,37,9.99,32.485911362493525,1,0,2,1
4846,42,14.99,18.54654685512261,1,0,1,2
4847,17,19.99,15.21965987368251,2,0,1,2
4848,37,19.99,21.72969807955827,2,0,2,2
4849,54,14.99,27.366199329005703,2,0,1,0
4850,48,19.99,33.287414300992495,0,0,0,1
4851,39,14.99,15.48973881384594,2,0,1,1
4852,28,14.99,15.719807442912982,0,0,0,0
4853,41,9.99,17.768277590271307,0,0,0,1
4854,35,9.99,30.29160827469628,0,0,0,0
4855,47,14.99,20.5704168467896,0,0,2,2
4856,48,9.99,41.65879741391191,1,0,0,1
4857,18,14.99,18.38991833805299,4,0,2,2
4858,14,19.99,37.63485607417745,1,0,3,2
4859,35,19.99,11.06969498091481,0,0,0,1
4860,44,19.99,6.101529339427474,0,0,1,2
4861,41,19.99,18.98571106819844,1,0,3,2
4862,7,14.99,31.393869305161623,0,0,3,0
4863,41,19.99,15.230206106772624,0,0,0,1
4864,13,19.99,13.834630728717446,3,0,2,2
4865,18,19.99,30.25014696114955,1,0,3,0
4866,37,19.99,27.05099736904737,2,0,0,1
4867,13,14.99,12.075848483001188,1,0,3,2
4868,36,19.99,11.491136999722098,4,1,3,2
4869,31,9.99,28.292921113418817,1,0,0,2
4870,2,9.99,3.6812941686701848,4,1,1,2
4871,16,9.99,30.795235160501697,3,0,1,2
4872,9,9.99,26.918287913117357,0,0,1,1
4873,9,9.99,0.0,2,0,3,1
4874,38,9.99,20.155682748126036,1,0,2,0
4875,11,14.99,0.2113183985990403,4,1,2,0
4876,54,9.99,7.949108336362457,4,0,3,0
4877,56,19.99,14.97028989093372,2,0,3,1
4878,22,9.99,7.322114357383461,0,0,0,1
4879,33,14.99,42.181609054442255,2,0,2,1
4880,36,9.99,28.640580536141787,1,0,3,2
4881,45,19.99,33.674390431630606,1,0,1,1
4882,23,19.99,18.59713491651817,3,0,2,1
4883,45,14.99,20.304674068040043,2,0,3,2
4884,45,14.99,35.807270423985166,2,0,0,0
4885,34,14.99,24.33732394028019,1,0,0,0
4886,9,14.99,26.122418014477763,0,0,2,0
4887,24,9.99,10.888204148564013,0,0,1,2
4888,8,9.99,10.841881958244755,1,0,2,2
4889,7,19.99,22.61039982586907,5,1,3,2
4890,36,14.99,23.729693372095745,1,0,1,1
4891,18,14.99,10.029088757346546,0,0,3,0
4892,3,9.99,23.584569662278547,2,0,1,2
4893,28,14.99,7.783303977567854,1,0,1,2
4894,6,19.99,20.13830199723697,4,0,3,0
4895,44,19.99,5.625127044928288,0,0,2,0
4896,44,14.99,33.27990588183952,1,0,0,1
4897,21,19.99,16.88777881365221,3,0,1,0
4898,28,19.99,13.064314904819714,2,0,1,2
4899,40,9.99,8.542617169479485,3,0,0,1
4900,54,19.99,7.5801464005184,2,0,2,0
4901,54,14.99,24.364102386873743,0,0,0,1
4902,1,14.99,30.03801889635533,1,0,2,2
4903,36,19.99,29.037327842984105,2,0,1,2
4904,21,14.99,33.96591562522248,2,0,1,2
4905,43,9.99,37.4818045806926,1,0,3,2
4906,35,19.99,29.579268653362377,2,0,2,1
4907,13,19.99,14.971071412366676,1,0,0,1
4908,57,19.99,21.694810474206133,0,0,2,2
4909,49,14.99,0.0,2,0,2,1
4910,54,14.99,26.37580137781812,3,0,2,2
4911,54,19.99,21.49265510393298,3,0,2,2
4912,10,14.99,35.95228045903448,0,0,0,0
4913,53,14.99,12.56640738374385,1,0,3,1
4914,44,19.99,25.155156340150928,4,0,1,0
4915,47,19.99,9.966559362539131,1,0,0,2
